snippet,headline__main,year_mo,compound,negative,neutral,positive
"As Trump surrounds himself with hawks, Macron may be a bulwark against disaster.","Macron-Trump, a Friendship That Must Deliver",201803,-0.6249,0.272,0.728,0
A New York City firefighter died early Friday battling a fierce blaze on a movie set after getting separated from his fellow firefighters in the thick smoke.,NYC Firefighter Dies Battling Blaze on Harlem Movie Set,201803,-0.6908,0.206,0.794,0
An agreement was reached Friday to evacuate the second of three pockets held by opposition fighters east of the capital Damascus hours after the main rebel group in the area declared a cease-fire to give negotiations with the Russians and the Syri...,Deal Reached to Evacuate Second Pocket of Syria's Ghouta,201803,0.4215,0.063,0.833,0.104
Shares of Japanese machinery makers with heavy exposure to China plummeted on Friday as China and the United States moved closer to a trade war that could damage global growth.,Japan Machinery Makers With China Exposure Take Big Hit Amid Trade War Fears,201803,-0.128,0.183,0.62,0.196
"Germany, France and Britain said on Friday they were happy that U.S. President Donald Trump had changed his mind about slapping higher tariffs on European steel.","France, Germany and Britain Praise Trump Rethink on Europe Tariffs",201803,0.5719,0,0.871,0.129
Shares in Britain's Indivior were hammered on Friday after it lost a second legal case in recent months in its battle to protect the patent of its opioid addiction treatment that generates 80 percent of its revenues.,Indivior Loses Another Case in Battle to Protect Opioid Addiction Drug,201803,0.1027,0.116,0.735,0.149
"Russian Deputy Foreign Minister Sergei Ryabkov, commenting on the appointment of John Bolton as U.S. national security advisor, said on Friday that Russia was ready to work constructively to resolve issues in its relations with Washington, RIA new...",Russia Says Ready to Work With New White House Security Advisor,201803,0.7579,0,0.824,0.176
"GlaxoSmithKline has quit the race to buy Pfizer's consumer healthcare business, endangering an auction the U.S. drugmaker hoped would bring in as much as 14.2 billion pounds. ",GSK Pulls Out of £14.2 Billion Race for Pfizer Consumer Assets,201803,0.3818,0,0.909,0.091
"An envoy of Japanese Prime Minister Shinzo Abe visited Cambodia on Friday for talks on regional issues and bilateral cooperation, also touching on the July election that critics say will be neither free nor fair.",Tokyo's Envoy Urges Free and Fair Elections in Cambodia,201803,-0.4922,0.127,0.829,0.044
"Some of the alleged historical sexual offense charges against Vatican treasurer George Pell will be dropped because one of his accusers is unfit to give evidence, an Australian court heard on Friday.","Some Charges to Be Dropped Against Vatican Treasurer Pell, Court Hears",201803,-0.3818,0.118,0.838,0.043
Saudi Arabia opened its airspace for the first time to a commercial flight to Israel with the inauguration on Thursday of an Air India route between New Delhi and Tel Aviv.,Indian Airliner Makes History by Flying to Israel via Saudi Airspace,201803,0,0,1,0
What clues did the police use to identify Mark Conditt as the suspected Austin serial bomber?,"Teaching Activities for: ‘Lucky Breaks, Video and Pink Gloves Led to Austin Bombing Suspect’",201803,-0.2263,0.112,0.888,0
"Meat retailer Crawshaw Group Plc said on Friday its chief executive officer and chief financial officer would step down, after a challenging start to the financial year.","Meat Retailer Crawshaw CEO, CFO to Leave After Year Starts on Tough Note",201803,0.1531,0,0.94,0.06
"Protesting the murder of a journalist, a generation on the rise refuses to be silent when unscrupulous politicians erode hard-won freedoms.",Young Slovaks Show Extremism in Europe Can Be Defied,201803,-0.743,0.292,0.623,0.086
"A U.S. Navy destroyer carried out a ""freedom of navigation"" operation on Friday, coming within 12 nautical miles of an artificial island built by China in the South China Sea, U.S. officials told Reuters. ","Exclusive: U.S. Warship Sails Near Disputed South China Sea Island, Officials Say",201803,0.296,0.081,0.806,0.113
"Syrian rebels left one besieged enclave on Friday and agreed to abandon another, leaving only the city of Douma still in insurgent hands in eastern Ghouta after a month-long army assault to drive them from the stronghold near Damascus.",Syrian Army Celebrates as Rebels Quit Most of Their Ghouta Stronghold,201803,-0.7096,0.188,0.732,0.08
"Zambia's main opposition party filed a motion on Thursday seeking the impeachment of President Edgar Lungu, accusing him of constitutional breaches, the presidency said on Friday.",Zambia's Main Opposition Party Seeks to Impeach President Lungu,201803,0.25,0.062,0.839,0.099
"Tony Fernandes, the co-founder of AirAsia Bhd, is seeking to transform Asia's biggest budget airline into an asset-light, digitally focused firm after the $1 billion (£0.8 billion) sale of its leasing business, in an effort to foster sustaina...",AirAsia Switches to Digital Mode as It Lightens Load With Leasing Sale,201803,0.3818,0,0.934,0.066
"A Filipino Roman Catholic priest taken hostage last year by Islamic State group-linked militants recounted Friday how military airstrikes helped crush an extremist siege, but said a Muslim autonomy deal is crucial in preventing new bloodshed.",Freed Filipino Priest Says Airstrikes Routed IS Extremists,201803,-0.1154,0.071,0.929,0
Mercedes boss Toto Wolff said Friday that Formula One teams have a responsibility to try to overcome their differences over the future of the sport in the face of a threat by Ferrari to quit because of a number of proposed changes.,Mercedes: F1 Teams Need to Work Together to Avoid Split,201803,-0.4767,0.082,0.887,0.031
Nissan's chief planning officer said Friday the Japanese automaker does not plan to change its road tests for self-driving vehicles after the recent fatal accident of an Uber autonomous vehicle.,Nissan Not Changing Autonomous Drive Tests Over Uber Crash,201803,-0.765,0.191,0.809,0
"Engineering company Smiths Group reported a lower than expected first-half profit on Friday, hit by weakness in its core businesses, sending its shares down as much as 11 percent.","Smiths Posts Weaker Than Expected First Half, Shares Down 11 Percent",201803,0.0258,0.147,0.704,0.15
British insurer Aviva has abandoned a plan to cancel high-yielding preference shares that had been opposed by investors and drawn scrutiny from the country's financial watchdog.,Aviva Backs Down on Plan to Cancel Preference Shares ​,201803,-0.4215,0.171,0.753,0.075
British clothing chain Next reported an 8 percent fall in annual profit and forecast a third straight decline this year but said the squeeze on UK consumers should ease.,Next Sees Respite for UK Consumer Despite Profit Fall,201803,0.6858,0,0.783,0.217
"China's foreign ministry said on Friday it hoped the United States can take China's position seriously and make a rational decision, after U.S. President Donald Trump announced plans to target up to $60 billion in Chinese goods with tariffs.",China Hopes U.S. Takes Seriously China's Position on Trade,201803,0.5719,0.04,0.831,0.128
"Greenland is courting Chinese investors and construction companies to help expand three airports, raising concern in the Danish government that Chinese involvement could upset its ally, the United States.",Greenland's Courting of China for Airport Projects Worries Denmark,201803,0.6369,0.073,0.706,0.22
"Japanese business confidence was expected to deteriorate  slightly in the three months to March with the outlook for the coming quarter also fading, a Reuters poll found on Friday, reflecting concerns over the strong yen eroding business profits....",BOJ's Tankan Seen Showing Business Mood Slightly Down on Strong Yen,201803,0.765,0,0.841,0.159
Kaitlynn Willoughby was frustrated by how quickly gun control debates stalled after the worst mass shooting in modern U.S. history.,Students Scarred by Vegas Massacre Join Florida Rallying Cry,201803,-0.8934,0.422,0.578,0
"South Africa's Naspers has raised $9.8 billion from the sale of a 2 percent stake in Chinese investment Tencent to strengthen its balance sheet and fund growth in its e-commerce businesses, it said on Friday.",Naspers Raises $9.8 Billion From Tencent Stake Sale,201803,0.5994,0,0.864,0.136
Video of a fatal pedestrian crash involving a self-driving Uber vehicle that some experts say exposes flaws in autonomous vehicle technology is prompting calls to slow down testing on public roads and renewing concerns about regulatory readiness.,"Uber Self-Driving Crash Calls Safety, Rules Into Question",201803,-0.6908,0.189,0.762,0.049
"China's navy will carry out combat drills in the South China Sea, the military's official newspaper said on Friday, describing the move as part of regular annual exercises.",Chinese Navy to Carry Out Combat Drills in South China Sea,201803,-0.34,0.082,0.918,0
"The storm that drenched California this week brought much-needed rain to the state, which has been slipping back into drought conditions due to a dry winter that only turned wet and snowy this month.",Powerful Storm Brought Much-Needed Rain to California,201803,0,0,1,0
"John Bolton, the next national security adviser, is likely to reinforce Mr. Trump’s instincts to dump the Iran nuclear deal and to confront North Korea, raising fears of instability.",‘The Whole World Should Be Concerned’: U.S. Allies React to Bolton’s Appointment,201803,-0.5719,0.206,0.725,0.07
"Nguna Abooki was getting ready for bed on the evening of Feb. 1 when men with machetes and guns ambushed his village in eastern Congo, killing two of his children and three of his brothers.",Killings Flare Again in Cockpit of Congo's War,201803,-0.4404,0.113,0.823,0.064
"The international community is doing a disservice to the Egyptian people by supporting the country's armed forces with ""few strings attached,"" an anti-corruption watchdog said Friday.",Watchdog: Nations Helped Egypt's Military Consolidate Power,201803,0.4404,0,0.892,0.108
Facebook is facing the most serious crisis in its 14-year history as it deals with fallout from a major leak of user data to political consultants associated with the 2016 Trump campaign.,AP News Guide: Facebook's Widening Crisis Over User Data,201803,-0.8111,0.23,0.77,0
"The arrival of Mark Hughes as manager at Southampton has had an immediate impact on the team's attitude, striker Charlie Austin has said.","Hughes Arrival Has Boosted Southampton, Says Austin",201803,0,0,1,0
Germany's economy minister on Friday welcomed U.S. President Donald Trump's decision to temporarily exclude European Union countries from higher U.S. import duties on steel and aluminum and called for more international cooperation on trade.,"Germany Welcomes U.S. Tariff Exemption, Wants More Trade Cooperation",201803,0.128,0.052,0.882,0.066
Are there times when you think using your phone while you’re with other people is rude?,Phone Manners,201803,-0.4588,0.167,0.833,0
Formula One champion Lewis Hamilton topped the timesheets for Mercedes in both practice sessions at the Australian Grand Prix on Friday but Red Bull's Max Verstappen showed enough pace to give the Silver Arrows pause for thought.,"Hamilton Fastest but Red Bull, Ferrari in Hunt",201803,0.5346,0,0.887,0.113
"As U.S. President Donald Trump dealt a blow to China with plans to slap tariffs on $60 billion of trade, he quietly delivered a slap in the face to one of Washington's closest allies, Japan, which got no exemption from earlier announced duties. ",Japan Loses Out Amid China Trade Threat That Shakes Markets,201803,0,0.051,0.876,0.074
"Chinese conglomerate CEFC had already started paying for a stake in Russian oil giant Rosneft when authorities took its chairman Ye Jianming away, halting the 6.5 billion pound ($9.1 billion) deal in its tracks, according to three sources close to...",China's CEFC Investigation Hits $9 Billion Russian Oil Deal,201803,0,0,1,0
China announced a $3 billion list of U.S. goods for possible retaliation in a tariff dispute with President Donald Trump and girded Friday for a bigger battle over technology policy as financial markets sank on fears of global disruption.,China Targets $3 Billion of US Goods in Tariff Spat,201803,-0.8625,0.249,0.751,0
"Much like the diversification of Hollywood, videos for watch buyers and fans now come from websites, blogs and e-tailers. And viewership is booming.",Lights! Camera! Lots of Watch Action!,201803,0.3612,0,0.898,0.102
"Russia will cut its defence budget to less than 3 percent of gross domestic product within the next five years, RIA news agency quoted Kremlin spokesman Dmitry Peskov as saying on Friday.",Kremlin Says to Cut Defence Budget to 3 Percent of GDP by 2022: RIA,201803,-0.5859,0.15,0.809,0.04
"Watch fans, industry experts and collectors (both new and experienced) offer their advice on things you want to know.",Thinking About a Watch Collection? Here Are the Answers to Your 6 Questions.,201803,0.0772,0,0.933,0.067
"Loyola-Chicago and its game-planning nun are headed to the Elite Eight. So too are Kansas State, Florida State and Michigan in this maddest of Marches.",Second Half of Sweet 16 Filled With Compelling Matchups,201803,-0.6705,0.158,0.842,0
Foreign policy hard-liner John Bolton's appointment as U.S. national security adviser comes at a particularly sensitive time for relations with Beijing following President Donald Trump's approval of new tariffs on China and a law encouraging close...,Bolton's Appointment Comes at Sensitive Time for China Ties,201803,0.836,0,0.777,0.223
"A senior Pakistani woman lawmaker from the opposition party of former President Asif Ali Zardari has become the country's first opposition leader in the upper house of parliament, officials said Friday, a sign of the increasing role women have in ...",Pakistani Woman Lawmaker Becomes Opposition Leader in Senate,201803,0.4019,0,0.934,0.066
"A staff member looks out from a curtain before a news conference following a plenary session of China's National People's Congress, which approved constitutional amendments allowing President Xi Jinping to continue in office for an unlimited numbe...",AP Photos: Editor Selections From the Past Week in Asia,201803,0.4215,0,0.92,0.08
Loyola-Chicago's stirring run through the NCAA Tournament has inspired memories of the Ramblers' championship 55 years ago.,Loyola Has Hoops Fans 'Sitting on the Edge of Their Chairs',201803,0.7269,0,0.711,0.289
"China is in touch with the United States and communication channels are smooth, a senior Chinese Commerce Ministry official said on Friday, after U.S. President Donald Trump announced plans to target up to $60 billion in Chinese goods with tariffs...",China Says in Touch With U.S. After Tariff Announcement,201803,0.4215,0,0.931,0.069
Fans use contacts and scour online sales sites to get the keepsake watches presented by the country’s leaders.,"In South Korea, a Presidential Collectible for Your Wrist",201803,0,0,1,0
We asked members of the RedBar watch clubs in New York and London for their advice. They answered.,What’s Your Best Tip for a New Watch Collector?,201803,0,0,1,0
"Mexican presidential contender Andres Manuel Lopez Obrador has stretched his lead over rivals heading into the July 1 election, a voter survey by polling firm Mitofsky showed late on Thursday.","Mexican Leftist Extends Lead in Presidential Race, Poll Shows",201803,0.128,0,0.947,0.053
"After years of experimenting with the difficult material, watchmakers have found ways to make timepieces with nothing to hide.",As Clear as — Industrial Sapphire,201803,-0.2458,0.119,0.809,0.072
"Credit Suisse is revising pay for top management as it completes a major overhaul, hoping to ease shareholder concerns with a returns-focused policy and lower 2017 rewards.",Thiam's Earnings Dip as Credit Suisse Overhauls Executive Pay,201803,0.8481,0.105,0.523,0.372
The $1.3 trillion spending bill the House approved Thursday is so big that lawmakers are using it as a prop.,Highlights of Massive Spending Bill Nearing Congressional OK,201803,0.4215,0,0.865,0.135
Paul Boutros has been helping to build Phillips’s reputation among watch fans in the United States.,From Paul Newman’s Rolex Daytona to the Elvis Omega,201803,0.6124,0,0.737,0.263
The Dutch businessman used his expertise in precision manufacturing to create high-end timepieces.,Wybe van der Gang Couldn’t Find the Watch He Wanted. So He Built It.,201803,0.2732,0,0.851,0.149
He has spent 35 years repairing mechanical and quartz timepieces. She is still learning the skills.,"In Tokyo, 2 Generations of Watch Craftsmanship",201803,0,0,1,0
First black. Then blue. Now green is the trendy shade for watches. (See the newcomers at the Baselworld fair this week.),Going Green,201803,0.3182,0,0.897,0.103
President Donald Trump grudgingly signed a $1.3 trillion federal spending measure Friday and averted a midnight government shutdown — but only after undercutting his own negotiators and setting off a mini-panic with a last-minute veto threat...,Trump Signs $1.3 Trillion Budget After Threatening Veto,201803,-0.0387,0.036,0.964,0
"Simon Slama and his family are the only Jews left in the Tunisian city of Monastir, once home to a thriving Jewish community. But instead of joining the exodus, he is running for office — as a candidate of Tunisia's Islamist party.",Jewish Candidate for Muslim Party Breaks Barriers in Tunisia,201803,0.4019,0,0.935,0.065
"Nissan Motor Co announced plans to sell 1 million electric vehicles (EVs) annually by 2022, a six-fold jump from what it sold last year, and said it had no plans to stop testing its self-driving cars on public roads, calling them safe.",Nissan Sees Electric Car Sales Surging to One Million Annually by 2022,201803,-0.128,0.099,0.835,0.065
Picking out the watchmaker’s yacht during the Les Voiles de St. Barth won’t be hard. It’ll have a gigantic drawing of his Regatta watch on the sails.,"Richard Mille, St. Barth, Watches and Racing Yachts",201803,-0.1027,0.053,0.947,0
"With print revenues declining, the Singapore-based publication decides to sell limited editions and goes into partnership with WatchBox for resales.",The Watch Magazine Revolution Introduces Online Sales,201803,-0.2263,0.091,0.909,0
"Nicolas Sentito, chief executive of the company’s watch division, talks about métiers d’arts, what clients want and party wear.","At Graff, Diamonds Are Fine With Sneakers and Jeans",201803,0.4588,0,0.81,0.19
"Nell Scovell discusses her new memoir, and Joanne Lipman talks about “That’s What She Said.”",‘Just the Funny Parts’,201803,0,0,1,0
"Tim Bourne, a veteran auctioneer, talks about coming back to Hong Kong, the personal touch in client service and Rolex reliability.","5 Questions for Bonhams’ New Head of Watches, Asia",201803,0,0,1,0
"Ding Dong and Fun Fun, a pair of 12-year-old Yorkshire terriers, know how to enjoy the high life - literally.",Pampered Pooches Take to the Sky in Travel Niche,201803,0.8689,0,0.605,0.395
"Fears of a trade war are roiling financial markets Friday, with stocks under pressure around the world and the dollar in retreat.",World Markets Roiled by Fears of US-China Trade War,201803,-0.7964,0.321,0.614,0.065
"Once rejected by North Korea as ""human scum,"" U.S. President Donald Trump's latest pick for national security adviser has called for regime change in North Korea, prompting worries in Asia ahead of a historic summit between Washington and Pyongyan...",'Human Scum and Bloodsucker': Bolton's White House Appointment Fans Worries Over Hawkish Record in Asia,201803,-0.5719,0.14,0.805,0.055
"After the first package exploded on an Austin doorstep, police assured the public that there was no wider threat, no signs of terrorism. The idea of a serial bomber striking random strangers never came up.","Before Big Break in Case, Austin Bombs Frustrated Police",201803,-0.872,0.282,0.661,0.057
"Chinese e-commerce giant Alibaba Group Holding Ltd is planning a mainland listing via depositary receipts that could come as early as the middle of this year, Thomson Reuters unit IFR reported, citing a person with knowledge of the matter.",Alibaba Eyes China 'Listing' as Early as Mid-Year: IFR,201803,0.0258,0,0.97,0.03
"Japan's Toshiba Corp faces a Friday deadline to win Chinese antitrust approval to sell its prized $18 billion (13 billion pound) memory-chip business by end-March, raising the possibility the deadline may be missed and that it will seek alternativ...","As Toshiba's $18 Billion Chip Unit Sale Faces Tight Deadline, IPO Looms",201803,0.8442,0.047,0.731,0.222
Mr. Khai pushed for strengthened economic and security ties with the United States.,"Phan Van Khai, First Vietnamese Prime Minister to Visit Washington, Dies at 84",201803,0.7906,0,0.556,0.444
"The best American soccer player of his generation is using his move to a Mexican club as a chance to get to know a country that once reviled him. To his surprise, the new openness has been mutual.",Landon Donovan’s Continuing Education,201803,0.8658,0,0.743,0.257
The first rap acts in Ireland emerged in the early 1990s. But it has taken until now for the music and the culture to start flourishing.,Hip-Hop With an Irish Lilt,201803,0,0,1,0
"Her prescient new novel, “The Female Persuasion,” resonates in the #MeToo moment. Is the timing also right to make her a household name?",Why Now May (Finally) Be Meg Wolitzer’s Moment,201803,0.3182,0,0.901,0.099
This word has appeared in 102 articles on nytimes.com in the past year.,Word + Quiz: deplorable,201803,0,0,1,0
"Facebook Inc will be removed from the Australia-based BetaShares Global Sustainability Leaders Exchange Traded Fund (ETHI) due to recent ""controversies"", its Responsible Investment Committee (RIC) said on Friday.",Facebook Dropped From Australian Ethical ETF After Data Breach,201803,0.3182,0,0.922,0.078
"Henry Nicholls recorded his sixth test half century early on the third day of the first test against England before rain forced the players from the field with the hosts on 233 for four, a lead of 175 runs.",Nicholls Reaches 50 as Rain Continues to Dog First Test,201803,-0.4588,0.075,0.925,0
Vietnam and South Korean aim to substantially increase their bilateral trade during President Moon Jae-in's three-day visit to the Southeast Asian country.,S. Korea President's Vietnam Visit Aims to Deepen Trade Ties,201803,0.3804,0,0.89,0.11
"China's capital city has given the green light to tech giant Baidu Inc to test self-driving cars on city streets, indicating strong support for the budding sector even as the industry reels from a fatal accident in the United States.",China Gives Baidu Go-Ahead for Self-Driving Tests After U.S. Crash,201803,0.296,0.134,0.688,0.178
Formula One's former commercial supremo Bernie Ecclestone has warned owners Liberty Media to take the threat of a breakaway series seriously and said Mercedes could follow Ferrari out of the championship.,Ecclestone Urges F1 to Take Breakaway Threat Seriously,201803,0.4588,0.178,0.594,0.228
"Season 10 began Thursday night with unusually strong 14-queen crew, and it’s hard to imagine who will be eliminated.",‘RuPaul’s Drag Race’ Premiere: Tens Across the Board,201803,0.4927,0.064,0.773,0.163
"China urged the United States on Friday to ""pull back from the brink"" as President Donald Trump's plans for tariffs on up to $60 billion (42.5 billion pounds) in Chinese goods moved the world's two largest economies closer to a trade war. ",China Urges U.S. Away From 'Brink' as Trump Picks Trade Weapons,201803,-0.2732,0.085,0.853,0.061
"A big rig hauling a load too tall to clear an underpass rammed the structure with such force that authorities had to close a major Alaska highway for repairs, causing a disruption rarely seen in the state's largest city - traffic gridlock.",Truck Wreck in Underpass Snarls Traffic in Alaska's Biggest City,201803,-0.1027,0.099,0.837,0.064
"Vietnam has halted an oil drilling project in the ""Red Emperor"" block off its southeastern coast licensed to Spanish energy firm Repsol following pressure from China, three sources with direct knowledge of the situation told Reuters on Friday.",Vietnam Halts South China Sea Oil Drilling Project Under Pressure From Beijing,201803,-0.4588,0.121,0.829,0.05
"Forced to come off the bench in an upset over Xavier, Mann powered the Seminoles with 18 points. The team advances to face Michigan in the round of 8.","With Terance Mann Healthy, Florida State Rolls Over Gonzaga",201803,-0.6808,0.172,0.828,0
"China's media regulator is cracking down on video spoofs, the official Xinhua new agency reported, amid an intensified crackdown on any content that is deemed to be in violation of socialist core values under President Xi Jinping.",No Laughing Matter: China Regulator Bans TV Parodies Amid Content Crackdown,201803,-0.128,0.078,0.856,0.066
"The mother of a man who lived with the suspected Austin bomber says her son was handcuffed, taken into custody by SWAT officers and held overnight before police found the suspect who blew himself up.",Mom: Austin Bomber's Black Roommate Held Until Suspect Found,201803,-0.4767,0.114,0.886,0
Australian rescuers were racing against time to save 15 short-finned pilot whales on Friday after more than 150 of the migrating mammals beached on the country's west coast.,Australian Rescuers Race to Save Whales After Mass Stranding,201803,0.4939,0,0.894,0.106
Today in History,Today in History,201803,0,0,1,0
The U.S. Congress is aiming to pass a $1.3 trillion spending bill and send it to President Donald Trump before a midnight Friday deadline to fund the U.S. government until Oct. 1 and avoid a shutdown.,Factbox: What Is in the $1.3 Trillion Spending Bill Before the Congress,201803,-0.296,0.066,0.934,0
"The $1.3 trillion spending bill Congress approved early Friday was shaped by battles over major issues like immigration, health care and defense. But one of the last disputes involved a Republican Idaho senator's effort to prevent a wilderness are...",GOP Idaho Senator Slows Huge Bill in Fight Over Forest Name,201803,0.6597,0.103,0.655,0.242
Barry Brown’s shot with 19 seconds left lifted No. 9 Kansas State past fifth-seeded Kentucky in yet another upset in the South Region.,Kansas State Interrupts Kentucky’s Waltz Through the Bracket,201803,-0.5859,0.194,0.806,0
"French President Emmanuel Macron's popularity has fallen to its lowest point so far in his presidency, a poll showed on Friday, a day after nationwide protests against his reform drive brought tens of thousands of public workers on the streets.",France's President Sees Popularity Hit Record Low: Poll,201803,-0.4404,0.159,0.771,0.07
"Former 100 meters world record holder Asafa Powell was left out of the Jamaica team for next month's Commonwealth Games because he was injured, the head of the country's athletics association said on Friday.",Powell Left Out of Jamaica's Gold Coast Team Because of Injury: JAAA,201803,-0.4019,0.076,0.924,0
"Vietnam and South Korea agreed on Friday to seek to boost their bilateral trade to $100 billion (70.83 billion pounds) by 2020, or 50 percent more than last year's total. ","Vietnam, South Korea Agree to Do $100 Billion in Bilateral Trade by 2020",201803,0.5859,0,0.854,0.146
Morgan Freeman once again lends gravitas to a penguin documentary. And Neil Young turns to acting in a new movie by Daryl Hannah.,What’s on TV Friday: ‘March of the Penguins 2’ and ‘Roxanne Roxanne’,201803,0.4019,0,0.881,0.119
"Mercedes' Lewis Hamilton sent an early signal that he could again be the driver to beat in Formula One this season, setting the swiftest time in the Friday's practice sessions at the season-opening Australian Grand Prix.",Mercedes Sets Early Pace at Australian Grand Prix Practice,201803,0.4588,0,0.921,0.079
"Seconds after almost costing the San Jose Sharks a game with a turnover, Logan Couture ended it with his backhand.",Couture's OT Goal Sends Sharks Past Golden Knights 2-1,201803,0,0,1,0
"Tencent Holdings Ltd's shares fell more than 4 percent on Friday, wiping out around $23 billion of market value, after the Chinese internet firm's largest shareholder, Naspers Ltd, lowered its stake for the first time in 17 years.",China's Tencent Loses $51 Billion in Market Value in Two Days,201803,0.4767,0.037,0.848,0.115
"John Bolton, President Donald Trump's incoming national security adviser — and his third to date — is a divisive foreign policy figure who was an unabashed supporter of the Iraq war and advocates regime change in Iran.",Bolton May Herald Rightward Shift in Trump's Foreign Policy,201803,-0.1027,0.094,0.797,0.109
"Charging ahead with the dramatic remaking of his White House, President Donald Trump said he would replace national security adviser H.R. McMaster with the former U.N. Ambassador John Bolton, a foreign policy hawk entering an administration facing...",Bolton Replacing McMaster as Trump National Security Adviser,201803,0.34,0,0.936,0.064
The Latest on a condominium fire in Vietnam (all times local):,The Latest: Fire Alarm Wasn't Heard Inside Vietnam Condos,201803,-0.34,0.211,0.789,0
Asia's oil and gas producers are starting to revive projects aimed at deflating years of ballooning energy imports after new investment dried up following the 2014 industry crisis. ,"Asian Oil, Gas Producers Stepping Up Activity After Long Lull",201803,-0.1531,0.122,0.744,0.134
Officials say a woman has been charged with two counts of abuse of a corpse after the bodies of stillborn twins were found last month in a suitcase along a road in eastern Arkansas.,Arkansas Woman Charged After Twins' Bodies Found in Suitcase,201803,-0.8658,0.264,0.736,0
"The threat of a trade war sent world stock markets broadly lower in choppy trading on Friday and boosted safer assets like the yen and government bonds, a day after U.S. President Donald Trump announced tariffs on up to $60 billion of Chinese good...","Trade War Fears Roil Equity Markets While Yen, Bonds Gain",201803,-0.25,0.176,0.648,0.176
"It wasn't true, it wasn't true — until it was.",Trump's Plan to Remove McMaster Wasn't True _ Until It Was,201803,-0.5667,0.368,0.632,0
"Pakistanis celebrated on Friday their National Day with a military parade in the capital, Islamabad, showcasing short- and long-range missiles, tanks, jets, drones and other hardware. Troops, including female soldiers, marched past a stand with po...",Pakistan Celebrates National Day With Military Parade,201803,0.5719,0,0.899,0.101
Manchester City midfielder Ilkay Gundogan believes he is close to finding his best form after a injury-ridden start to his spell at the Premier League club.,Gundogan Delighted With Man City After Injury Nightmare,201803,0.6369,0,0.851,0.149
"It started with a rare tweet by a woman who had — ""maybe"" — 28 followers on Twitter.",Tweet Offering Home to Gun Protesters Launches Movement,201803,0,0,1,0
"Terance Mann grabbed the basketball with both hands and screamed, relishing his turn to be the high-scoring hero while Florida State steadily pulled away from Gonzaga.",Noles Roll: Florida St Beats Gonzaga 75-60 in 3rd NCAA Upset,201803,0.5994,0.073,0.73,0.197
"On the best night of his rookie season, Sacramento's Justin Jackson had a difficult time keeping his mind off the protests going on outside of Golden1 Center.",Kings Beat Hawks Amid Protests Outside Golden1 Center,201803,0.2023,0.139,0.728,0.133
"U.S. President Donald Trump signed Congress' newly passed $1.3 trillion spending bill on Friday, ending several hours of confusion spurred by a tweeted veto threat that raised the specter of a government shutdown.",Trump Signs Budget Deal After Raising Government Shutdown Threat,201803,-0.6808,0.162,0.838,0
"Barry Brown Jr. darted into the lane, blowing by everybody in blue, and delivered a rare burst of offense just in the nick of time.","Gritty K-State Delivers Another Upset, 61-58 Over Kentucky",201803,-0.25,0.08,0.92,0
"Crude prices rose on Friday, hitting their highest since late January after the Saudi energy minister said OPEC and allied producers would need to keep coordinating supply cuts into 2019, and as concerns grew over the future of Iranian crude expor...",Oil Rises as Saudi Backs Extending Output Cuts Into 2019,201803,-0.8176,0.197,0.76,0.043
President Donald Trump's lead lawyer in the special counsel's Russia investigation has resigned. The move on Thursday has shaken up the legal team just as Trump intensifies attacks on an inquiry he calls nothing more than a witch hunt.,Trump Team May Shift Strategy After Legal Shake-Up,201803,0.0813,0.139,0.716,0.146
"Steve Wynn, the former chief executive of Wynn Resorts Ltd, has disposed his entire 11.8 percent stake in the firm for $2.1 billion in a dramatic exit of the casino and hotel enterprise he founded over 16 years ago.","Steve Wynn Sells Stake in Company He Founded, Macau Casino Galaxy Buys In",201803,0,0,1,0
"From the old steel communities around Pittsburgh to the lakefront communities of Chicagoland, Republicans are facing an increasingly clear reality: They've got trouble in the suburbs.",Democrats Banking on Suburban Discontent in 2018,201803,-0.0258,0.092,0.819,0.089
A forensic pathologist testified Friday that injuries that killed a Penn State fraternity pledge last year might not have been fatal if fraternity members had summoned help more quickly.,Doctor Says Pledge May Have Lived if Help Was Called Sooner,201803,0.0129,0.132,0.705,0.163
"The family of an unarmed black man shot to death by police officers in the backyard of his grandparents' house in Sacramento, California, disputes the police account that he had earlier been breaking windows, the family's attorney said on Friday.",Family Disputes California Police Account in Shooting of Black Man,201803,-0.7184,0.136,0.864,0
Six-time champion Novak Djokovic's hopes of turning around his season at the Miami Open ended in the second round when he was defeated 6-3 6-4 by Frenchman Benoit Paire on Friday.,"Djokovic Out but Del Potro, Cilic Move On in Miami",201803,0.5574,0.082,0.741,0.177
"Ramona Isbell is worried. What will people say when they find out? After all, she mostly kept her secret for more than 50 years.",Film Shows Black Women as Hidden Figures in Pro Wrestling,201803,-0.296,0.087,0.913,0
"U.S. President Donald Trump has temporarily excluded six  countries, including Canada and Mexico, and European Union states from higher U.S. import duties on steel and aluminum meant to come into effect on Friday.","Trump Temporarily Excludes EU, Six Other Allies From Steel Tariffs",201803,-0.34,0.07,0.93,0
Here’s what you need to know to start your day.,"Tariffs, Strikes, Facebook: Your Friday Briefing",201803,0,0,1,0
You're on the couch. It's been a long day. What can you watch?,Real Stories Fuel a 'Golden Age' of Documentaries,201803,0,0,1,0
