snippet,headline__main,year_mo,compound,negative,neutral,positive
Here’s what you need to know to start your day.,"AT&T, Mosul, U.S. Presidential Election: Your Monday Briefing",201610,0,0,1,0
Excitement and experimentation as 3-D food printers move to the kitchen. Think of it as farm-to-table 2.0.,Commercial Kitchens Getting a Taste of 3-D-Printed Food,201610,0.4939,0,0.833,0.167
"In the U.S. and Europe, consumers snap up tasty fruits and vegetables that have physical imperfections, but also come with lower prices.",Food Industry Goes Beyond Looks to Fight Waste,201610,-0.4215,0.118,0.882,0
"Inside the white-marble state archives building, way in the back of a cavernous room, lies Oregon's original constitution. It's in poor shape, and among its fading pages is a clause from an ugly chapter in the state's history that completely confl...","Oregon Aims to Preserve Original Constitution, Warts and All",201610,-0.7845,0.198,0.753,0.049
"Josh Jooris and J.T. Miller also scored for the Rangers, while goaltender Henrik Lundqvist made 27 saves. The Rangers improved their record to 4-2-0.",Dan Girardi’s Third-Period Goal Lifts Rangers Over the Coyotes,201610,0.4767,0,0.881,0.119
"South Korea's president on Monday proposed revising the country's constitution, which limits leaders to a single five-year term. Critics immediately called it an attempt to divert attention from corruption scandals involving her associates.",South Korea's Leader Proposes Revising Presidential System,201610,-0.6597,0.153,0.847,0
Team by team analysis of Sunday's U.S. Formula One Grand Prix (listed in championship order):,Team by Team Analysis of U.S. Grand Prix,201610,0.7096,0,0.688,0.312
"Comedian Bill Murray was awarded the Mark Twain Prize for American Humor at a star-studded Kennedy Center ceremony on Sunday, with friends and fellow actors praising him for the joy he has brought to audiences worldwide.",Comedian Bill Murray Awarded Kennedy Center's Mark Twain Prize,201610,0.9643,0,0.57,0.43
"Professor Bartky argued that women subconsciously submitted to men’s unnatural standards for their bodies, what she called the “tyranny of slenderness.”","Sandra Lee Bartky, at the Vanguard of Feminist Philosophy, Dies at 81",201610,-0.3612,0.111,0.889,0
Tropical Storm Seymour is strengthening not far from Mexico's coast and forecast to become a hurricane on Monday.,Tropical Storm Seymour Forecast to Become a Hurricane,201610,0.4939,0,0.833,0.167
"Mexican President Enrique Pena Nieto on Sunday defended his decision to host a visit by U.S. presidential candidate Donald Trump to Mexico, but he said it could have been carried out ""in a better way"".",Mexico President Says Trump Visit Could Have Been Done Better,201610,0.5927,0,0.893,0.107
"Stock markets had an upbeat start to the week after stronger-than-expected economic data from Japan and the eurozone. Attention is likely to focus this week on Friday's release of U.S. growth data, as investors adapt to expectations the Federal Re...","Global Stocks Up on Strong Japanese, European Data",201610,0.3818,0,0.938,0.063
Formula One's commercial supremo Bernie Ecclestone has spoken out in support of Ron Dennis amid continuing speculation that shareholders are seeking to replace the McLaren boss.,Ecclestone Stands Up for McLaren Boss Dennis,201610,0.6808,0,0.811,0.189
"The president, widening his attack on Mr. Trump, excoriated Representative Joe Heck of Nevada and others for failing to reject the candidate earlier.","For Republicans Abandoning Donald Trump, Obama Has a Message: ‘Too Late’",201610,-0.8442,0.313,0.687,0
The language we use is a marker for the identities we inhabit.,"‘Insecure’ Season 1, Episode 3: Code Switching",201610,0,0,1,0
The show’s new villain killed a core character in Sunday’s Season 7 premiere.,‘The Walking Dead’ Season 7 Premiere: Negan’s Victim Is Revealed,201610,-0.8442,0.474,0.526,0
"Officials say 14 people, including 10 children, were injured in a multi-car crash on Interstate 95 in Maryland.",Officials: 14 Injured in Multi-Car Crash in Maryland,201610,-0.6597,0.265,0.735,0
Nick Ritchie realizes he is occupying one of the sweetest spots in hockey on a line with Ryan Getzlaf and Corey Perry for the Anaheim Ducks.,Ritchie Gets Tiebreaker in Ducks' 4-2 Win Over Vancouver,201610,0,0,1,0
"Japan's trade balance swung to a surplus in September, as exports fell less than expected.",Japan Posts Trade Surplus in Sept; Exports Down 7 Percent,201610,0,0,1,0
The PGA Tour expanded its Asia swing to three tournaments Monday by adding a new event in South Korea with a limited field and a $9.25 million purse.,PGA Tour to Play Official Event in South Korea Next Year,201610,-0.2263,0.073,0.927,0
"Opposition lawmakers, blocked in their effort to recall President Nicolás Maduro, have encouraged Venezuelans to take to the streets in protest.",Venezuelan Congress Accuses Maduro Government of Staging Coup,201610,-0.1531,0.167,0.732,0.102
"Chile's right snatched dozens of mayoralties on Sunday from the governing center-left coalition, in a boost to former leader Sebastian Pinera, the front-runner to lead the conservative coalition in next year's presidential election.",Chile's Right Wins Big in Local Elections as Political Tides Shift,201610,0.4019,0,0.92,0.08
"The Hong Kong trial of a British banker accused of the grisly 2014 killings of two Indonesian women is expected to be ""particularly horrifying,"" including photographic evidence of one victim's torture, the judge told prospective jurors as the case...",UK Banker Pleads Not Guilty to Murder in Hong Kong Trial,201610,-0.9392,0.3,0.7,0
Hundreds of people gathered in Los Angeles on Sunday to protest against climate change and show support for activists demonstrating against the construction of an oil pipeline in North Dakota.    ,"Hundreds in Los Angeles Protest Climate Change, North Dakota Pipeline",201610,0.1779,0.061,0.856,0.083
"Potential jurors in the trial on Monday of former banker Rurik Jutting, charged with the double murder of two Indonesian women, were warned by the judge that the Briton had recorded the torture of the first victim on his iPhone before she died.",Hong Kong Judge Warns Images of 'Extreme Cruelty' as British Banker's Trial Begins,201610,-0.9531,0.33,0.67,0
"China Oceanwide Holdings Group Co has agreed to buy U.S. insurer Genworth Financial Inc for $2.7 billion in cash, the latest in a series of moves by Chinese firms to buy overseas assets as their domestic economy slows and the yuan weakens.",China Oceanwide to Buy U.S. Insurer Genworth for $2.7 Billion in Cash,201610,0.128,0.052,0.862,0.086
"House of Wax, a bar in the new Alamo Drafthouse Cinema multiplex, will offer 19th-century macabre displays, and drinks to match.",Victorian Cocktails and Medical Curiosities in (Where Else?) Brooklyn,201610,0,0,1,0
"The most senior U.S. diplomat for Asia has arrived in the Philippines and will meet the country's foreign minister on Monday amid confusion over the status of ties between the two long-time allies, said the U.S. embassy in Manila.",Top U.S. Diplomat to Meet Philippine Foreign Minister Amid 'Separation' Issue,201610,-0.296,0.055,0.945,0
"For wised-up androids like Maeve, freedom’s just another word for nothing left to lose.","‘Westworld’ Season 1, Episode 4: Truth and Consequences",201610,0.5801,0,0.716,0.284
"South Korean President Park Geun-hye on Monday proposed amending the country's constitution to allow presidents to serve multiple terms or to establish a parliamentary system, saying the single-term presidency has served its purpose. ",South Korea's Park Proposes Amending Constitution,201610,0.2263,0,0.942,0.058
The average price of gasoline in the U.S. has dropped four cents over the past two weeks to $2.25 for regular grade.,Average Gasoline Price Down 4 Cents to $2.25 a Gallon,201610,0,0,1,0
"AT&T Inc may bypass a powerful telecommunications regulator by offloading a Time Warner broadcast station, analysts say, as the telcommunications giant braces for what is expected to be a lengthy and tough antitrust review of its proposed $85....",AT&T Acquisition of Time Warner May Avoid FCC Oversight,201610,0.3182,0.04,0.885,0.075
Dan Girardi returned to the lineup and made himself the difference with one big third-period shot.,Girardi Scores Early in 3rd to Lift Rangers Over Coyotes,201610,0,0,1,0
"Companies can reduce the risk from the type of cyber attack that took out major websites on Friday by using multiple vendors for the critical internet service known as a domain name service, or DNS, companies and security experts said on Sunday.",Companies Urged to Use Multiple Vendors in Wake of Cyber Attack,201610,-0.6249,0.16,0.789,0.051
"Didier Drogba was absent again when the Montreal Impact played the New England Revolution on Sunday, falling further out of the team’s picture.    ",Drogba Absent Again as Impact Limp Into Playoffs,201610,0.2023,0.064,0.84,0.096
Much of the concern about AT&T’s $85.4 billion purchase of Time Warner is rooted in how consumers have fared since Comcast bought NBCUniversal.,Swift Opposition to Resurrection of AT&T Giant,201610,0,0,1,0
"Just a decade ago, the birds were almost nowhere to be seen or heard in the city. Today, their numbers are growing, and they have been sighted nesting in parks and on buildings.",Crows and Ravens Make New York Comebacks to Caw (and Cr-r-ruck) About,201610,0.1779,0,0.948,0.052
"The proposed $85 billion merger faces tough regulatory scrutiny, but the potential to challenge cable companies may make a compelling case.",Making Sense of AT&T’s Bid for Time Warner,201610,0.3716,0.057,0.771,0.172
"President Barack Obama on Sunday campaigned in the battleground state of Nevada for Hillary Clinton, the Democratic candidate he wants to succeed him in the White House - but he spent most of his time talking about the state's Senate race.",Obama Turns Focus on Senate Races as He Campaigns for Clinton,201610,0.0644,0.044,0.906,0.05
"Quotation of the day for Monday, October 24, 2016.",Quotation of the Day,201610,0,0,1,0
"Authorities say two people were injured during a disturbance at the Neuse Correctional Institution in Goldsboro, North Carolina",2 Injured in Disturbance at NC Correctional Facility,201610,-0.6486,0.261,0.739,0
Mr. Dillon also worked on the character Judge Dredd for the British comic book 2000 AD and the Marvel character The Punisher.,"Steve Dillon, Comic Artist Who Helped Create ‘Preacher,’ Dies at 54",201610,-0.0258,0.113,0.778,0.109
"Oil prices fell early on Monday as Iraq said it wanted to be exempt from any deal by producer cartel OPEC to cut production to prop up the market, and as U.S. drillers stepped up work.",Oil Prices Drop as Iraq Says Doesn't Want to Join OPEC Cut,201610,-0.1779,0.056,0.907,0.037
"Your daily look at late-breaking news, upcoming events and the stories that will be talked about Monday:",10 Things to Know for Monday,201610,0,0,1,0
"The Chicago Cubs' first pennant clincher since 1945 was seen by an average of 9.7 million viewers on Fox Sports 1, the highest total for a League Championship Series in six years.",Cubs' Clinched Most-Viewed LCS Game on TV Since 2010,201610,0.4404,0,0.912,0.088
"Captain John Tavares thinks the New York Islanders have room for improvement, even after winning three of four games.","Tavares Has 2 Goals, Assist to Lead Islanders Past Wild 6-3",201610,0.7506,0,0.726,0.274
Larry Doby and Satchel Paige were the first black players to be part of a major league championship.,Cleveland Indians in 1948: A Story of Integration,201610,0.4404,0,0.847,0.153
"Asian stocks drifted without clear direction on Monday after Wall Street's sluggish performance late last week, while the dollar hovered near nine-month highs as fresh comments from a Federal Reserve official boosted bets of a rate hike by year-en...","Asian Stocks Drift, Dollar Near Nine-Month High",201610,-0.0217,0.114,0.773,0.112
"Jeffrey L. Bewkes, the telecom giant’s chief executive, stuck to his guns over the years, confident that his company would get the deal it deserved.",Time Warner’s Non-Mogul Mogul Who Foretold Its Worth,201610,0.296,0.071,0.816,0.113
"Before he died, Bill Cornwell bequeathed his West Village brownstone to his longtime partner Tom Doyle. But the will was invalid, and now Mr. Doyle is fighting with Mr. Cornwell’s nieces and nephews over who should inherit the multimillion dollar ...",A Brownstone and the Bitter Fight to Inherit It,201610,-0.7269,0.135,0.865,0
"Chicago’s long-suffering faithful look toward the possible end of a 108-year drought with unbridled joy, and a twinge of wistfulness.","After 108 Years of Unfulfilled Yearning, Cubs Fans Are Taking Nothing for Granted",201610,0.7717,0,0.705,0.295
The Red Bulls and New York City F.C. claimed two playoff byes and the league scoring title.,New York’s M.L.S. Teams Finish Strong,201610,0,0,1,0
"Ace right-hander Corey Kluber will start Game One of the World Series for the Cleveland Indians on Tuesday when they host the National League champion Chicago Cubs, manager Terry Francona said on Sunday.",Indians Name Kluber as Game One Starter,201610,0.5994,0,0.891,0.109
"A main thoroughfare in the predominantly black town of Riviera Beach, Fla., was once called Old Dixie Highway. But now the road has a new name: President Barack Obama Highway.","Turn Onto Old Dixie. After a Long, Rocky Stretch, It Becomes Obama Highway.",201610,0,0,1,0
"Fear and failure haunted Lewis Hamilton at the U.S. Grand Prix on Sunday, even as he sped toward victory and membership of  Formula One's super-elite club of 50 race winners.",Hamilton Haunted by Failure Even in Triumph,201610,-0.5423,0.236,0.614,0.15
The Philadelphia Eagles sacked Bradford six times and forced three turnovers in a 21-10 victory over the Vikings.,Sam Bradford Is Battered by Blitzes in Minnesota Vikings’ First Loss,201610,-0.4588,0.158,0.842,0
"Japanese teenager Shoma Uno landed three quadruple jumps in Sunday's free skate to win the Skate America men's title at Hoffman Estates, Illinois.",Japanese Teen Uno Wins Skate America,201610,0.7964,0,0.747,0.253
Revelations about Donald Trump and the Clinton campaign have pulled back the curtain on the political-celebrity mythmaking the media too often abets.,WikiLeaks’ Gift to American Democracy,201610,0,0,1,0
"Federico Pena, a member of Wells Fargo’s board of directors and chairman of its corporate responsibility committee, has resigned from an advisory position with Vestar Capital Partners, a private equity firm.",Wells Fargo's Corporate Responsibility Chair Resigns From Private Equity Firm,201610,0,0.065,0.871,0.065
"Cyril Goliava cut an elegant figure in her yellow evening gown as she won a beauty pageant in Hong Kong, smiling to cheers from the crowd as she was presented with a tiara and trophy.",'Real-Life Cinderella' Film Delves Into Plight of Hong Kong Maids,201610,0.9393,0.046,0.59,0.365
Prospects that the presidential election will inject a hefty dose of volatility into U.S. stock markets are fading fast as Republican Donald Trump's victory odds lengthen.,U.S. Options Market Not Very 'Trumped Up' Ahead of Vote,201610,0.296,0,0.916,0.084
"A sidewalk negotiation yields a modest bargain, and something more.",Haggling in the Rain,201610,0.2023,0,0.795,0.205
A new display in Berlin is the first in Germany to focus solely on the executions of more than two million people after the invasion of the Soviet Union.,"Germany Confronts, in Unique Exhibit, Its ‘Holocaust of the Bullets’",201610,0,0,1,0
Josh Lambo said kicking his game-winning field goal — his fourth of the game — was no more difficult than an extra point.,Chargers Beat Falcons 33-30 in OT on Lambo's 42-Yard FG,201610,-0.6115,0.192,0.808,0
"DraftKings and FanDuel are close to an agreement with New York’s attorney general over claims that they engaged in false advertising, according to two people familiar with the discussions.",Fantasy Sports Companies Near Settlement With New York State,201610,0.7096,0,0.821,0.179
Cam Talbot has watched two outdoor NHL games from the bench in his career. He made the most of his first chance to play in one Sunday.,"After Sun Delay, Oilers Beat Jets 3-0 in Heritage Classic",201610,0.5267,0,0.85,0.15
"Their momentum gone and the Pittsburgh Steelers surging behind backup quarterback Landry Jones, the New England Patriots needed something to get them going.","Blount, Patriots Pull Away From Steelers 27-16",201610,0,0,1,0
"A deal with Time Warner would create a combined debt of about $175 billion, which experts say represents one of the biggest risks in the merger.","To Secure a Mega-Merger, AT&T Plans to Shoulder Mega-Debt",201610,-0.3612,0.166,0.758,0.076
The Latest on the protests in North Dakota over the four-state Dakota Access Pipeline (all times local):,The Latest: Authorities: 2 Roadblocks Near Pipeline Protest,201610,-0.2263,0.106,0.894,0
Alvaro Morata again proved decisive from the bench by striking a late winner against Athletic Bilbao and firing a lacklustre Real Madrid to the top of La Liga on Sunday.,Morata Makes the Most of Cameo Again to Rescue Real,201610,0.6249,0.071,0.708,0.221
Republicans are trying to find a balance between expressing support for Mr. Trump and distancing themselves from a candidate who may become toxic to the moderates and independents they need to win.,G.O.P. Hopefuls in New York Races Walk Tightrope on Donald Trump,201610,0.7579,0,0.812,0.188
"Experts are worrying about what India will do when Pakistan-based militants carry out another attack in India, as is almost certain, and how Pakistan will respond.",Tough Stand by India’s Modi on Militants Raises Risks With Pakistan,201610,-0.5709,0.181,0.759,0.06
Microsoft Corp said it will be increasing pricing for its enterprise software and cloud services in the UK in the wake of the sterling's plunge since Britons voted to leave the EU.,"Microsoft to Increase UK Prices of Enterprise Products, Citing Falling Pound",201610,-0.0516,0.037,0.963,0
Microsoft Corp said it will be increasing pricing for its enterprise software and cloud services in the UK in the wake of the sterling's plunge since Britons voted to leave the EU.,"Microsoft to Increase UK Prices of Enterprise Products, Citing Falling Pound",201610,-0.0516,0.037,0.963,0
"For a guy who started the season sitting on the couch, Jacquizz Rodgers sure has made the most of his long-awaited opportunity to be a featured running back in the NFL.",Winston's 3 TD Passes Help Bucs Beat 49ers 34-17,201610,0.6249,0,0.841,0.159
"Representatives of the Scottish, Welsh and Northern Irish governments will get a chance to tell Brexit minister David Davis how they hope Britain's future relationship with the EU will work, under plans the government announced on Monday.","UK PM to Offer Scotland, Wales, North Ireland Talks With Brexit Minister",201610,0.5994,0,0.874,0.126
Russia keeps inching into Georgia with ever more ingenious boundary markings that only it and three other nations recognize as real.,"In Russia’s ‘Frozen Zone,’ a Creeping Border With Georgia",201610,0,0,1,0
Kaka had a goal and an assist to help Orlando City beat D.C. United 4-2 on Sunday.,"Orlando City Beats DC 4-2, United Finishes 4th in East",201610,0.6705,0,0.718,0.282
"Denver has struggled to run the ball, but the Broncos will have a chance to stretch their collective legs against Houston’s atrocious run defense.",Monday’s N.F.L. Matchup: Texans (4-2) at Broncos (4-2),201610,0.3716,0.066,0.771,0.164
"Mr. Olbermann, the itinerant sports and news broadcaster, is making a series of commentaries opposing Donald J. Trump.","Now at GQ, Keith Olbermann Takes His Outrage Online",201610,0,0,1,0
"When Amit Shah, president of Narendra Modi's ruling party, meets with the Indian prime minister, he is sometimes asked a question he struggles to answer: ""What is behenji thinking?""",Modi Sees Election Danger in India's 'Dalit Queen',201610,0.0516,0.08,0.833,0.087
"Indians second baseman Jason Kipnis sprained his left ankle during a postgame celebration in the AL playoffs, but is expected to be ready for Game 1 of the World Series.",Indians' Kipnis Dealing With Sprained Ankle as Series Nears,201610,0.5023,0,0.893,0.107
"Benny Feilhaber had a goal and an assist, Tim Melia had four saves and Sporting Kansas City secured a playoff spot with a 2-0 victory over San Jose in the regular-season finale Sunday.","Feilhaber Assures Sporting KC Playoff Spot, Top San Jose 2-0",201610,0.4019,0,0.915,0.085
Colorado wasn't able to steal the Supporter's Shield but Shkelzen Gashi's second-half goal allowed the Rapids to join an elite group with a 1-1 draw with the Houston Dynamo as the MLS regular season wrapped up Sunday.,Rapids Tie Dynamo 1-1 to Finish Unbeaten at Home,201610,0.5594,0,0.881,0.119
"Spain’s main opposition party, the Socialists, voted on Sunday not to block the re-election of Mariano Rajoy, the conservative prime minister, to the dismay of the party's base.",Socialists Clear Way for Conservatives,201610,0.3195,0.085,0.76,0.155
Bradley Wright-Phillips scored his 24th goal of the season to win the Golden Boot award and the New York Red Bulls beat the Philadelphia Union 2-0 on Sunday to secure the No. 1 seed in the Eastern Conference.,"Wright-Phillips Gets Golden Boot, Red Bulls Win the East",201610,0.8176,0.049,0.735,0.216
"Diego Fagundez scored in the 13th minute, Juan Agudelo and Kei Kamara added second-half goals and the New England Revolution beat the Montreal Impact 3-0 in the regular-season finale Sunday.",Fagundez Sparks Revolution to 3-0 Win Over Impact,201610,0,0,1,0
"Third-quarter growth figures from the United States and Britain will be scrutinised by financial markets in the week, and a business survey will provide the first evidence on how the euro zone has fared going into the fourth quarter.","U.S., UK Growth Data to Give Steer on Monetary Policy",201610,0.6597,0,0.87,0.13
"A surfer sustained teeth wounds to his thigh on Monday in the third shark attack off New South Wales state north of Sydney in a month, police said.",Surfer Is Third Australian Shark Attack Victim in a Month,201610,-0.4767,0.11,0.89,0
Miami Dolphins center Mike Pouncey says he cannot stop smiling when anyone mentions Jay Ajayi.,English-Born Ajayi Joins O.J. Simpson on Elite Rushing List,201610,-0.1511,0.143,0.749,0.109
Indians ace Corey Kluber will start Game 1 of the World Series against the Chicago Cubs.,Indians' Kluber to Start World Series Opener Against Cubs,201610,0,0,1,0
Apple’s report will offer the first look at sales of the iPhone 7 and the extra business it is getting since Samsung’s troubles with the Galaxy Note 7.,Apple and Tesla to Report Earnings,201610,-0.4588,0.103,0.897,0
Sebastian Giovinco had a goal and an assist and Toronto FC rallied to beat the Chicago Fire 3-2 on Sunday.,"Toronto Wins Regular-Season Finale, Misses First-Round Bye",201610,-0.34,0.118,0.882,0
"Jarvis Landry apologized for the block that injured Aaron Williams, said he wished he could take it back, and offered little defense when asked if the hit was dirty.",Dirty Hit? Block by Landry Injures Bills' Williams,201610,-0.7178,0.236,0.667,0.097
"President Recep Tayyip Erdogan’s insistence on a direct role, citing a “historical responsibility” that Iraq rejects, is undermining American goals in the region.",Turkey’s Push to Join Battle for Mosul Inflames Tension With Iraq,201610,-0.6908,0.231,0.769,0
Chris Seitz made his only save in the 72nd minute and FC Dallas won the first Supporters' Shield in franchise history with a scoreless draw against the Los Angeles Galaxy on Sunday.,FC Dallas Wins Supporters' Shield in 0-0 Draw With Galaxy,201610,0.8689,0,0.741,0.259
Giles Barnes scored twice and the Vancouver Whitecaps beat the Portland Timbers 4-1 on Sunday to eliminate the defending MLS Cup champions from the playoffs.,Timbers Eliminated From Playoffs With 4-1 Loss to Vancouver,201610,0.5267,0,0.876,0.124
Jack Harrison and Khiry Shelton scored two minutes apart in the second half and New York City FC beat the Columbus Crew 4-1 on Sunday to secure a first-round bye in the playoffs.,"Villa Scores 23rd Goal, NYCFC Secures First-Round Bye",201610,0.34,0,0.928,0.072
"By his own admission, Cristian Roldan was trying to be a nuisance.","Roldan Helps Sounders Beat RSL 2-1, Clinch Playoff Spot",201610,0,0,1,0
"A lot of the credit for being a miracle maker in the Cubs' climb to a long-awaited World Series has been heaped on team architect Theo Epstein, but Chicago's team president praised manager Joe Maddon.",Managers Win Measure of Credit for World Series Showdown,201610,0.8176,0,0.773,0.227
The next generation of online attack tools used by criminals will add machine learning capabilities pioneered by A.I. researchers.,"As Artificial Intelligence Evolves, So Does Its Criminal Potential",201610,-0.7783,0.286,0.714,0
Drew Brees and the New Orleans Saints are putting up the kind of ridiculous numbers at home that would be hard to believe even in the Madden video game.,Saints' Drew Brees Comes Up Short Again in Road Defeat,201610,-0.4927,0.134,0.866,0
"Police are searching for a woman they say shot three people, including a 12-year-old boy in Miami.",Police Searching for Female Robber They Say Shot 12-Year-Old,201610,0,0,1,0
Officials say a cold front is responsible for tens of thousands of dead fish washing up along the banks of the False River in Louisiana.,Tens of Thousands of Fish Wash Up on Louisiana's False River,201610,-0.4588,0.15,0.769,0.08
"It was a battle of the sequels at the multiplexes this weekend, as ""Boo! A Madea Halloween"" narrowly edged out ""Jack Reacher: Never Go Back"" to claim first place at the domestic box office.",Box Office: 'Madea Halloween' Edges Out 'Jack Reacher 2' With $27.6 Million,201610,-0.4389,0.085,0.915,0
John Guzzetta wants us to stay well-informed.,Breakfast-Time Fare,201610,0,0,1,0
"Ms. Harris won the Relentless Award, which is awarded annually to a playwright in honor of Philip Seymour Hoffman.",Aleshea Harris Wins a Playwriting Prize for ‘Is God Is’,201610,0.9231,0,0.476,0.524
"A photograph posted on Twitter on Saturday night showed Mrs. Clinton, mouth agape in astonishment, as she watched the Cubs clinch a World Series berth. Some, though, question her loyalty to the team.","True or False? Hillary Clinton, a Native Chicagoan, Is a Cubs Fan",201610,0.5423,0,0.896,0.104
"Justin Thomas successfully defended his CIMB Classic title, closing with an 8-under 65 for a three-stroke victory over Hideki Matsuyama.",Golf Capsules,201610,0.4939,0,0.849,0.151
Lithuania's center-right opposition Peasants and Greens party declared victory after a second round of voting in a general election on Sunday and said it would start negotiations with the Homeland Union and Social Democrats over forming a coalitio...,"Center-Right Opposition Claims Victory in Lithuania Vote, to Start Coalition Talks",201610,0.4019,0,0.926,0.074
Kentucky State Police say troopers fatally shot a man who ignored an order to put down his rifle during a domestic call.,Police: Man Fatally Shot After Ignoring Command to Drop Gun,201610,-0.7579,0.265,0.735,0
"TD Ameritrade Holding Corp and Toronto-Dominion Bank are nearing buying Scottrade Financial Services [SCTRD.UL] in a $4 billion deal, a source familiar with the matter said.",TD Ameritrade and TD Bank Nearing $4 Bln Deal to Buy Scottrade- Source,201610,0.0258,0,0.954,0.046
“Tyler Perry’s Boo! A Madea Halloween” hit No. 1 across North America over the weekend.,Tyler Perry’s ‘Madea’ Scares Off ‘Jack Reacher’ at Domestic Box Office,201610,-0.3595,0.172,0.828,0
"When an engine failure knocked title favorite Martin Truex Jr. from NASCAR's playoffs, the rest of the top contenders got a little bit of breathing room.",Logano Wins Talladega to Advance in NASCAR's Playoffs,201610,0.128,0.11,0.731,0.159
A 65-year-old South Carolina man is charged with stabbing the person sitting in front of him in church.,Man Charged With Stabbing Person During Church Service,201610,-0.2023,0.101,0.899,0
Tulsa police have released the names of a man who was fatally shot and the officers who opened fire.,"Names Released of Man, Tulsa Officers in Fatal Shooting",201610,-0.765,0.292,0.708,0
"An ad campaign for the Sapphire Reserve credit card features the late-night host James Corden talking to innovators in dining, transportation and lodging.","Chase Courts Instagram Set, Whetting Appetites for Travel and Dining",201610,0.3818,0,0.894,0.106
A playwright claims that the current Off Broadway show was stolen when a creative partnership turned sour.,Lawsuit Filed Over ‘Golden Girls’ Puppet Parody,201610,-0.0772,0.168,0.681,0.152
"A onetime warrior has settled down in his life, but not in his new show at MoMA PS1.","Mark Leckey, No Longer Art’s Wunderkind, Is Now Its Wizard",201610,0,0,1,0
The Latest on a missing teen who police believe fell into a storm drain (all times local):,The Latest: Police Think Body Found in River Is Missing Teen,201610,-0.296,0.136,0.864,0
"LeHand, known as Missy, wielded far more influence than her title of secretary to the president conveyed.",How Marguerite LeHand Shaped the Franklin D. Roosevelt White House,201610,0,0,1,0
"Jessica Lang, making her first ballet for American Ballet Theater, has done so to excerpts from “Das Jahr” (“The Year”), by Fanny Mendelssohn Hensel.","Review: At Ballet Theater, a Tribute to an Overlooked Female Composer",201610,0,0,1,0
"Law enforcement officials fired at an unmanned aircraft and a group of Dakota Access pipeline opponents twice blocked a North Dakota state highway Sunday, capping a weekend of protests.",Officials Shoot at Drone During Weekend of Pipeline Protests,201610,-0.765,0.248,0.752,0
"Cameroon's President Paul Biya on Sunday pledged to investigate the causes of a rail crash that killed at least 75 people, as rescue workers scoured wreckage for more bodies.",Cameroon President Vows Probe After Rail Crash Kills at Least 75,201610,-0.5994,0.203,0.704,0.093
"One of Chicago's earliest African-American disc jockeys, Herb Kent, has died at age 88 after a seven-decade career.",Chicago DJ Herb Kent Dies After 7-Decade Career in Radio,201610,-0.5574,0.184,0.816,0
"A series of explosions rocked a parking lot and nearby park on Sunday morning in Utsunomiya, a city about 80 miles north of Tokyo, killing one man and injuring three other people.",Explosions in Japan,201610,-0.6597,0.136,0.864,0
The following tax-exempt fixed-income issues are scheduled for pricing this week.,Treasury Auctions Set for the Week of Oct. 24,201610,0,0,1,0
Garth Brooks has taken time out from a concert tour stop in West Virginia to hold a basketball camp for children.,Garth Brooks Holds Sports Camp During West Virginia Stop,201610,-0.296,0.109,0.891,0
A newspaper analysis has found deep patterns of underrepresentation of Texas' fast-growing Hispanic population on city councils and county commissioners courts across the state.,Newspaper: Texas Latinos Underrepresented in Local Politics,201610,0,0,1,0
Lewis Hamilton celebrated his 50th Formula One victory on Sunday with a pole-to-flag U.S. Grand Prix drive that kept his title hopes alive and trimmed Mercedes team mate Nico Rosberg's lead to 26 points with three races remaining.,Hamilton Cuts Rosberg's F1 Lead With 50th Win,201610,0.9022,0,0.732,0.268
"Ryan Fitzpatrick, benched last week, took over when Geno Smith hurt his knee in the second quarter. Somehow, the confusion seemed to catalyze the Jets’ attack.","Jets, With Fitzpatrick Back at Quarterback, Top Ravens to Halt Skid",201610,-0.8271,0.274,0.726,0
"Kyle Schwarber smiled and held his arms in the air, his teammates spraying him with champagne. The Chicago Cubs had just won their first NL pennant in 71 years, and the slugger was at the heart of the party.",Cubs Pondering World Series Return for Slugger Schwarber,201610,0.9022,0,0.743,0.257
"Lewis Hamilton got the victory he needed to keep his Formula One championship hopes alive. Now he needs more, and he needs Mercedes teammate and rival Nico Rosberg to make a mistake or have a bad race.",Lewis Hamilton Wins US Grand Prix to Stay in F1 Title Chase,201610,0.34,0.133,0.679,0.188
Pep Guardiola may have thought it a bad day when he suffered a fifth match without a win on Sunday but it was nothing compared to the nightmare that befell his old managerial rival Jose Mourinho on an extraordinary afternoon of Premier League acti...,"Bad Day for Guardiola, but Much Worse for Old Foe Mourinho",201610,-0.6582,0.144,0.856,0
"The merger, driven in part by pricing pressures from Boeing and Airbus, expands the range of products that Rockwell supplies and broadens its customer base internationally.",Aircraft Supplier Rockwell Collins to Buy B/E Aerospace for $6.4 Billion,201610,-0.2263,0.083,0.866,0.051
Oakland Raiders coach Jack Del Rio heard boos throughout his return to Jacksonville. Most of them weren't directed at him.,"Raiders Beat Jaguars 33-16, Get Del Rio Win vs Former Team",201610,0,0,1,0
"No matter how much the Indianapolis Colts are hurting or struggling, they can always count on beating the Tennessee Titans.",Luck Still Perfect vs. Titans as Colts Pull Out 34-26 Win,201610,-0.8625,0.399,0.56,0.041
An escaped emu sent deputies on a wild goose chase after it walked up to a bar in central Florida.,So an Emu Walks Into a Florida Pub. . .,201610,0,0,1,0
